P1,P2,similarity
0.2532796370056137 0.16441109723869435 0.19066456458854414 0.0944365152366469 0.3508962757560414 0.094013475013275,0.5751634431193656 0.7780133992564636 0.5548576034707361 0.6525185374934526 0.9392773574171527 0.8722829240442177,0.44081834863080205
0.2532796370056137 0.16441109723869435 0.19066456458854414 0.0944365152366469 0.3508962757560414 0.094013475013275,0.5806252858070778 0.7347857669461373 0.6678477926275477 0.7663280744700486 0.7673735526221555 0.771808330085702,0.4607901265381589
0.2532796370056137 0.16441109723869435 0.19066456458854414 0.0944365152366469 0.3508962757560414 0.094013475013275,0.8239891476789497 0.8790144673886775 0.6614279474092808 0.7579877322569436 0.745134221258927 0.8759903629585907,0.385562979444919
0.2532796370056137 0.16441109723869435 0.19066456458854414 0.0944365152366469 0.3508962757560414 0.094013475013275,0.7332414913930225 0.711583490198409 0.776811932085615 0.8305583939392008 0.65162802536691 0.7423318183466401,0.43343705475632593
0.2532796370056137 0.16441109723869435 0.19066456458854414 0.0944365152366469 0.3508962757560414 0.094013475013275,0.8615273682340161 0.6119826808423173 0.8438662029476144 0.5602765081165235 0.9322641211941343 0.8876766011516735,0.39697227346547925
0.12267657203051979 0.3399439742962547 0.2716768201699886 0.09931545632475261 0.23824762129603327 0.3406479418437961,0.48681331600315053 0.5795027417677548 0.4298166264224722 0.4418498624783445 0.516541840783742 0.5366617809017288,0.7266897102783106
0.12267657203051979 0.3399439742962547 0.2716768201699886 0.09931545632475261 0.23824762129603327 0.3406479418437961,0.6862352933892685 0.8213200146730589 0.6437156095655512 0.8546151668453735 0.7892972841071845 0.6238754950185808,0.4768547977286059
0.12267657203051979 0.3399439742962547 0.2716768201699886 0.09931545632475261 0.23824762129603327 0.3406479418437961,0.5339514571348498 0.9219825540906067 0.8350181644996554 0.8887358865573478 0.6960564931645781 0.7297099936435868,0.4508472785738332
0.12267657203051979 0.3399439742962547 0.2716768201699886 0.09931545632475261 0.23824762129603327 0.3406479418437961,0.7428592899853587 0.7306237432519908 0.826319010802002 0.7922774449111742 0.6937979473383482 0.8211326386864428,0.4578633004132145
0.12267657203051979 0.3399439742962547 0.2716768201699886 0.09931545632475261 0.23824762129603327 0.3406479418437961,0.6382811886377625 0.6171743520078754 0.7449353868409417 0.6746475264965334 0.5864845228260711 0.831550263663863,0.5417534335382324
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.5518220753133126 0.5404978657567716 0.4147526530045599 0.5591649857304855 0.6443093061784259 0.4888375832381128,0.6876004832881227
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.5421228676182795 0.3957131775090775 0.4761389579330875 0.45327583298189417 0.49937184661331074 0.4830560998398991,0.7450104664338774
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.6272923230871243 0.6039769276962897 0.41150215370198884 0.4312478717620553 0.6487666744092588 0.5123273719722423,0.662626283022142
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.3522959983210028 0.3838544864988589 0.44192403588024753 0.49968317215633706 0.4591268848224659 0.48393779714811885,0.7776842588884232
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.3799605055779128 0.40844786567037 0.47206128092640115 0.5971477514695726 0.5638324457247808 0.48448769067561037,0.7345314372962476
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.6746773729048317 0.8867198390659197 0.731405886485662 0.7696496487632359 0.8841309878982703 0.7463596499544217,0.4404277513749668
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.5574011138373599 0.8218342169897308 0.6673576845607879 0.7617797315253926 0.8219363134489232 0.722439476103512,0.4938872323446887
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.8144958759307448 0.7697354829146795 0.7635812826700822 0.8395589947375011 0.7604427585538528 0.6908640201323435,0.4678911669596378
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.6726791562849672 0.7917722186372387 0.6909625425558384 0.817290736047401 0.7081707422888375 0.6574065963268049,0.5135126619776936
0.3369715947184534 0.1652575336230779 0.1620042733436468 0.4638502134308178 0.1352701796708463 0.23094762448848258,0.7292244685013277 0.7831550851644264 0.8645814489228754 0.6897691512323748 0.6233072542285905 0.8673409114649164,0.4640444114876778
0.053504814472016105 0.22366010609401366 0.26480500940749335 0.2430917783341852 0.3464180634873163 0.11403301297184626,0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.6675567059515574
0.053504814472016105 0.22366010609401366 0.26480500940749335 0.2430917783341852 0.3464180634873163 0.11403301297184626,0.712587856052789 0.4388661012917461 0.5312028906803327 0.27198233797993887 0.580875170594262 0.7555217839687234,0.5878947242027118
0.053504814472016105 0.22366010609401366 0.26480500940749335 0.2430917783341852 0.3464180634873163 0.11403301297184626,0.44430889927336203 0.47262579084032397 0.386573707768766 0.402429966224682 0.5057938546943166 0.4411086303821596,0.7459307439474302
0.053504814472016105 0.22366010609401366 0.26480500940749335 0.2430917783341852 0.3464180634873163 0.11403301297184626,0.6810261573038164 0.7814469237325946 0.6533887891912222 0.7379310307518714 0.7669990002074951 0.8296178811049816,0.45384336234638
0.053504814472016105 0.22366010609401366 0.26480500940749335 0.2430917783341852 0.3464180634873163 0.11403301297184626,0.9381075693729226 0.8595849765367379 0.8183877100179064 0.6167045243558981 0.7923233979765839 0.6818183588527912,0.40080963910261896
0.053504814472016105 0.22366010609401366 0.26480500940749335 0.2430917783341852 0.3464180634873163 0.11403301297184626,0.643159793936888 0.7619774628157577 0.702507621735148 0.650699004031012 0.6774278930736178 0.871012959194004,0.47119758811386286
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.6383855597137764
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.4637850303626345 0.5261251252919384 0.4215243743149988 0.6560214027123388 0.4868671709032659 0.5034481278878257,0.6538189975662525
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.3825316436465821 0.5111805889013473 0.4082259172865128 0.6096680005426298 0.4023264162498773 0.46581209668916584,0.6905973309187686
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.5498022864851602 0.588166955947191 0.47436817827172023 0.554469072617084 0.624351907247479 0.2889449438401938,0.6601340565641917
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.48820909635531184 0.5363659254393397 0.6781557560444078 0.5481222761100544 0.47575663251317835 0.5120355198338662,0.6512694932897177
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.5678287015628479 0.41583197943821043 0.4548861355042053 0.5279902519348126 0.6179936525201289 0.4422203212740766,0.6821977640516392
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.503134096969427 0.49177015871926666 0.2942244334341903 0.4547915035771463 0.5071072417610557 0.6245952659224325,0.6821572073574848
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.424906888630424 0.4332714946544848 0.40418171570707884 0.29591622766592385 0.48726070172716496 0.6145778345641623,0.7410040382032821
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.5637712344805307 0.40609172723646103 0.4706672757315957 0.4812335521813531 0.5662943322935419 0.5209707380195832,0.6889528553391984
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.49457383933038007 0.46708087197733866 0.593539640192375 0.5270331829875163 0.532149810611354 0.45997125723169174,0.6834059235920507
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.7735912961848821 0.8827344016121845 0.600956578355043 0.8275148338607392 0.6392503755853172 0.6944498601997546,0.43605867539430043
0.13986132541938376 0.15940136554693968 0.3477094329967514 0.04509469382138545 0.38288422755600565 0.20321106424439703,0.5934297165240973 0.7362375072380717 0.83465729319151 0.8637928935339692 0.7759681030277745 0.5992610739952071,0.4588253941793475
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.7549841790340459
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.3901624886573949 0.2965857698221164 0.4892636655468286 0.6527402889298141 0.4684546461129769 0.5000813069481082,0.779542518505719
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.3604202007049496 0.523149694291022 0.4071606102672145 0.33022736276955045 0.5007928687674724 0.4897373844550791,0.8381776497773121
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.584140125663217 0.4417075624312699 0.5213758843784887 0.45475104540307226 0.7055783050596558 0.41035251470114553,0.736249894114175
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.44234073468977875 0.5504134806773515 0.4374268970342291 0.3729248277203476 0.7291120436397494 0.6276678427422462,0.7265292020975248
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.4528346855506277 0.37767499044731123 0.47387551692603536 0.5356726502991634 0.4620783989334233 0.5486862648093309,0.7994409789922279
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.6025811918516838 0.6479752443363822 0.5434307203429013 0.6990862451943225 0.4657176529120392 0.6326445809138624,0.6849180407481742
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.8104796711226927 0.8539584205000109 0.6015013484695534 0.626768508323603 0.9253918968630329 0.8590840211269835,0.4935847571167158
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.5601089067335434 0.6751895725277846 0.7209140200244726 0.8682476174926528 0.7145527502717114 0.758301948798796,0.5644517691536038
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.8661398088793214 0.67166425206316 0.7652957968721479 0.7822388186293583 0.6063186099978529 0.894306364333861,0.5198740905399738
0.2698945239644659 0.34725246769744783 0.3806315776348683 0.24505368047972964 0.2189496014254412 0.3148370338445537,0.838427932178152 0.7372335443891649 0.9164319674080861 0.9139852142492547 0.7870690348291565 0.5803489692571211,0.4830984604648953
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.4232343474504483 0.4939347025497485 0.6265040197095819 0.5361767665877346 0.637751575746524 0.43985731945325984,0.7911866733300574
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.575906196830959 0.4559148991044346 0.5337215667133054 0.5485100564653275 0.5422693725750154 0.653811510926222,0.7633079751576113
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.4205757873643772 0.5631631208063218 0.6087401443174656 0.5732036634223042 0.2501114686701616 0.34669647691829053,0.78287852115707
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.5918379620065513 0.4660116288639644 0.48906481526724066 0.4193693560201482 0.5339038429073723 0.5062410738086381,0.7996344733308617
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.6558183313663368 0.6166322898675298 0.5497984049160207 0.5753815654392619 0.621884893792028 0.5263126093613393,0.7205536169917297
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.40539252354131283 0.5247026545746244 0.4952893338693258 0.4503985373924236 0.4662831543056391 0.4179039623992996,0.8415863762578691
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.722083196200601 0.8041897569120974 0.806500070782109 0.7640862165350357 0.8229167077889967 0.8451137872292804,0.5296253583763283
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.9201624036299293 0.8254742799538978 0.6575430104244658 0.48577775199525886 0.8539126220652944 0.5518605976921793,0.5622933623168306
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.7879638890479308 0.576461995332789 0.7796254576000644 0.7748325786294863 0.9059050421341828 0.8157476946170074,0.550818516329181
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.7444955888323774 0.904430859545664 0.7641442233535715 0.5884137666249029 0.844201775277714 0.7873886109631121,0.5342256228635972
0.246201048302385 0.23010813681105818 0.3263042188690706 0.40376633396085226 0.4316310536943569 0.3372187600863677,0.7246156392353523 0.5509193871497166 0.7275868885260766 0.5228163048430183 0.7869882796337514 0.6070421165379047,0.656953730669456
