P1,P2,dist
0.6824691183078783 0.06522646084880357,0.060503421931124124 0.6509576690458656,0.3958798233275888
0.6824691183078783 0.06522646084880357,0.552904684187616 0.9781686716874896,0.3479837337458783
0.6824691183078783 0.06522646084880357,0.22020744956438365 0.17584682933564844,0.6639027549103641
0.6824691183078783 0.06522646084880357,0.2528393991316127 0.3211487550378175,0.6463915185813235
0.6824691183078783 0.06522646084880357,0.2524620739738309 0.7246766336599741,0.4433220910627107
0.6824691183078783 0.06522646084880357,0.8685201206150343 0.3057493775169209,0.7849811067579927
0.6824691183078783 0.06522646084880357,0.9019042739110812 0.2422239522142704,0.8006511857769523
0.6824691183078783 0.06522646084880357,0.18700841781047517 0.836988163456877,0.35150272500576785
0.6824691183078783 0.06522646084880357,0.0964133659287596 0.8712578765898291,0.29531993498533793
0.6824691183078783 0.06522646084880357,0.6824691183078783 0.06522646084880357,1.0
0.6824691183078783 0.06522646084880357,0.5110395867796212 0.3191238624219236,0.783375930693771
0.6824691183078783 0.06522646084880357,0.8096386629520629 0.29698716054844587,0.8130707152286231
0.6824691183078783 0.06522646084880357,0.568943589527718 0.6694043640214998,0.5653052885259755
0.6824691183078783 0.06522646084880357,0.5868877422141547 0.06718924227077616,0.9323995119585655
0.6824691183078783 0.06522646084880357,0.22328219047045383 0.38759617887611153,0.6032791473858615
0.6824691183078783 0.06522646084880357,0.6762500445318923 0.9307656029891953,0.38795560477374014
0.6824691183078783 0.06522646084880357,0.2614771989177008 0.16279114748251144,0.6944242612135584
0.6824691183078783 0.06522646084880357,0.6022936480012653 0.2697359346508079,0.8446741635888296
0.6824691183078783 0.06522646084880357,0.9457404545802442 0.33092039349314906,0.7355145917572624
0.6824691183078783 0.06522646084880357,0.2906632770206845 0.11804033911860379,0.7204457807466833
0.2923142959088555 0.8632181357834942,0.6060653920112019 0.07510711700349904,0.4001838914184342
0.2923142959088555 0.8632181357834942,0.05515007220873491 0.3134628381908585,0.5766338722603991
0.2923142959088555 0.8632181357834942,0.3482657780021091 0.3400365603347527,0.6279452128802407
0.2923142959088555 0.8632181357834942,0.6796043442060397 0.8670442811506399,0.7261312167310724
0.2923142959088555 0.8632181357834942,0.7817600204471957 0.5597443149263214,0.5927817064432688
0.2923142959088555 0.8632181357834942,0.34442363404142484 0.26489214798342997,0.5753181362492996
0.2923142959088555 0.8632181357834942,0.4133950526510153 0.9840587245631555,0.8790392676322822
0.2923142959088555 0.8632181357834942,0.2524620739738309 0.7246766336599741,0.8980638744021537
0.2923142959088555 0.8632181357834942,0.45596487796123086 0.6105127076405313,0.7871132385292602
0.2923142959088555 0.8632181357834942,0.4309170017367011 0.04612389414777762,0.413973673894659
0.2923142959088555 0.8632181357834942,0.9930953096064292 0.1341128079574293,0.28491657541817106
0.2923142959088555 0.8632181357834942,0.5110395867796212 0.3191238624219236,0.5853439189090817
0.2923142959088555 0.8632181357834942,0.019319206102617725 0.5601723167607568,0.7115878925170812
0.2923142959088555 0.8632181357834942,0.40684154488276714 0.5378449571419773,0.7560899795653971
0.2923142959088555 0.8632181357834942,0.26033962944165734 0.9646661072261143,0.9247867358589216
0.2923142959088555 0.8632181357834942,0.0011970838212860269 0.13787664159359414,0.4473384786475199
0.2923142959088555 0.8632181357834942,0.19006985901088636 0.12088604219652566,0.47013640338017443
0.9930953096064292 0.1341128079574293,0.5125274391024867 0.5879494741668235,0.5326065908911685
0.9930953096064292 0.1341128079574293,0.6534267069641305 0.35551579406733946,0.713299771643484
0.9930953096064292 0.1341128079574293,0.7210973636253133 0.3990169754523799,0.7315255127818111
0.9930953096064292 0.1341128079574293,0.16357975818206283 0.18205826332747388,0.4124649726418384
0.9930953096064292 0.1341128079574293,0.32988519263849736 0.5153192429842761,0.4590905781212093
0.9930953096064292 0.1341128079574293,0.9978527409502007 0.9999722978138791,0.3877356415209758
0.9930953096064292 0.1341128079574293,0.5474319588981146 0.3198595140728332,0.6585928669482106
0.9930953096064292 0.1341128079574293,0.6796043442060397 0.8670442811506399,0.4363222863262917
0.9930953096064292 0.1341128079574293,0.3612102416002624 0.33834129070333874,0.5304321069675577
0.9930953096064292 0.1341128079574293,0.22140076015829524 0.2018010918624168,0.45223445643872395
0.9930953096064292 0.1341128079574293,0.6576060093432711 0.46161835666795037,0.668478541397964
0.9930953096064292 0.1341128079574293,0.7389624708310798 0.09179620937089861,0.8178267387074172
0.9930953096064292 0.1341128079574293,0.4161807017175817 0.8765935608568443,0.3351285337670052
0.9930953096064292 0.1341128079574293,0.6914147832771159 0.7079978986429015,0.5415486736427715
0.9930953096064292 0.1341128079574293,0.1749541827394695 0.41645238033512566,0.38800713337426923
0.9930953096064292 0.1341128079574293,0.8685201206150343 0.3057493775169209,0.8500365215754316
0.9930953096064292 0.1341128079574293,0.6824691183078783 0.06522646084880357,0.7750178234408178
0.9930953096064292 0.1341128079574293,0.9930953096064292 0.1341128079574293,1.0
0.9930953096064292 0.1341128079574293,0.8722345487236985 0.5742076199206105,0.6772843612109413
0.9930953096064292 0.1341128079574293,0.905225978802388 0.35868955018238535,0.8294776665003607
0.9930953096064292 0.1341128079574293,0.845051562791726 0.8059169087544037,0.5135651632445681
0.9930953096064292 0.1341128079574293,0.3471730860422392 0.44169128574229444,0.4941245020311015
0.9930953096064292 0.1341128079574293,0.7611178447368746 0.8723992390136123,0.4527887069472244
0.46849298385593463 0.645389548242181,0.6060653920112019 0.07510711700349904,0.5851818357007847
0.46849298385593463 0.645389548242181,0.9833330758227612 0.6744087683921492,0.6353752371035926
0.46849298385593463 0.645389548242181,0.6780816620098415 0.009461909646591882,0.526538610053542
0.46849298385593463 0.645389548242181,0.7456477638731561 0.48429654333472083,0.7733221136540781
0.46849298385593463 0.645389548242181,0.012783553490248178 0.6735647656970107,0.6771494712697179
0.46849298385593463 0.645389548242181,0.8661373317218702 0.014676665751273799,0.47278099070229174
0.46849298385593463 0.645389548242181,0.03473876722575864 0.6373817117423319,0.6932371878063884
0.46849298385593463 0.645389548242181,0.11978781574856712 0.6545332763697729,0.7533434553586112
0.46849298385593463 0.645389548242181,0.09147074151689283 0.43497074451496676,0.6946953618266248
0.46849298385593463 0.645389548242181,0.27835600375125014 0.46994649534460886,0.8170623931317709
0.46849298385593463 0.645389548242181,0.9114573721271869 0.27564686242956404,0.592000549639799
0.46849298385593463 0.645389548242181,0.6904363965658428 0.8383435686080799,0.792045518898144
0.46849298385593463 0.645389548242181,0.019319206102617725 0.5601723167607568,0.676720663231823
0.46849298385593463 0.645389548242181,0.6199614189766294 0.8414867958368901,0.8247903864621967
0.46849298385593463 0.645389548242181,0.4940831233661934 0.038758950972350936,0.5706659012004142
0.46849298385593463 0.645389548242181,0.25457345810055176 0.1258935403002832,0.602735814748563
0.46849298385593463 0.645389548242181,0.18177156697142716 0.03758214279270644,0.5247953004128214
0.46849298385593463 0.645389548242181,0.16582248553573853 0.24428427498186078,0.6446868488286481
0.46849298385593463 0.645389548242181,0.19006985901088636 0.12088604219652566,0.580105153459425
0.4948355239092872 0.17871308479155834,0.6888458847281189 0.7406720148901539,0.5796204933499901
0.4948355239092872 0.17871308479155834,0.7210973636253133 0.3990169754523799,0.7766972633934193
0.4948355239092872 0.17871308479155834,0.6968494824149378 0.7494776084768356,0.5718751461729861
0.4948355239092872 0.17871308479155834,0.060503421931124124 0.6509576690458656,0.546315460828621
0.4948355239092872 0.17871308479155834,0.22020744956438365 0.17584682933564844,0.8057980501659053
0.4948355239092872 0.17871308479155834,0.8915636510247362 0.1655781963129701,0.7193171432560612
0.4948355239092872 0.17871308479155834,0.8955768352357861 0.25728698675627537,0.7112375918911511
0.4948355239092872 0.17871308479155834,0.8571066843646331 0.11142966240758168,0.7394549437953547
0.4948355239092872 0.17871308479155834,0.30232535881648626 0.7537115280484159,0.5712323628048246
0.4948355239092872 0.17871308479155834,0.9204576720482072 0.5376813918307487,0.6062916952584241
0.4948355239092872 0.17871308479155834,0.1328562963997123 0.7093887649984012,0.5457722824884946
0.4948355239092872 0.17871308479155834,0.940886475188582 0.06130113416815042,0.6738504811544578
0.4948355239092872 0.17871308479155834,0.040645238937876305 0.19096380128667723,0.6787221646167797
0.4948355239092872 0.17871308479155834,0.927305116499531 0.38114583766891197,0.6623544995467323
0.4948355239092872 0.17871308479155834,0.6584537461754606 0.720010821881871,0.6001411731394215
0.5110395867796212 0.3191238624219236,0.2781027862568659 0.07250189492643389,0.7601230024688441
0.5110395867796212 0.3191238624219236,0.38685077147414215 0.16487364192537168,0.8599714451081257
0.5110395867796212 0.3191238624219236,0.9031496633343826 0.1565555226010077,0.6998510559339667
0.5110395867796212 0.3191238624219236,0.5008843630017054 0.2986416115293751,0.9838344320915587
0.5110395867796212 0.3191238624219236,0.6968494824149378 0.7494776084768356,0.6685413569843872
0.5110395867796212 0.3191238624219236,0.552904684187616 0.9781686716874896,0.5330456408807885
0.5110395867796212 0.3191238624219236,0.22378663932775056 0.9564076455364557,0.5057101679982902
0.5110395867796212 0.3191238624219236,0.04484266663631031 0.7834946788534302,0.5347152358477808
0.5110395867796212 0.3191238624219236,0.8661373317218702 0.014676665751273799,0.6692565162972309
0.5110395867796212 0.3191238624219236,0.6796043442060397 0.8670442811506399,0.5946416013537655
0.5110395867796212 0.3191238624219236,0.531360974769481 0.11264105838914817,0.853289217896107
0.5110395867796212 0.3191238624219236,0.34442363404142484 0.26489214798342997,0.8761009391524794
0.5110395867796212 0.3191238624219236,0.59999233928682 0.6331059632431612,0.7692432538204735
0.5110395867796212 0.3191238624219236,0.15304836997394833 0.38297118043930234,0.7428675522925796
0.5110395867796212 0.3191238624219236,0.36927370895869915 0.20106266990009847,0.8695469254980702
0.5110395867796212 0.3191238624219236,0.905225978802388 0.35868955018238535,0.7198675712239971
0.5110395867796212 0.3191238624219236,0.564258114685233 0.07572688885825751,0.823826366257047
0.5110395867796212 0.3191238624219236,0.2614771989177008 0.16279114748251144,0.7917677940427188
0.940886475188582 0.06130113416815042,0.28321937977099865 0.14999439396946124,0.5307492659946159
0.940886475188582 0.06130113416815042,0.8603128608896922 0.0033086634850840735,0.9298030129666787
0.940886475188582 0.06130113416815042,0.5304367689939553 0.6240736027570813,0.5074648171364128
0.940886475188582 0.06130113416815042,0.16357975818206283 0.18205826332747388,0.4437680265634425
0.940886475188582 0.06130113416815042,0.5872393346633806 0.02019252471991617,0.7482499078724907
0.940886475188582 0.06130113416815042,0.22378663932775056 0.9564076455364557,0.18899819935909837
0.940886475188582 0.06130113416815042,0.11645424475523647 0.24860065307198131,0.4021833005180821
0.940886475188582 0.06130113416815042,0.531360974769481 0.11264105838914817,0.7081550725877415
0.940886475188582 0.06130113416815042,0.03473876722575864 0.6373817117423319,0.24073308365750562
0.940886475188582 0.06130113416815042,0.34442363404142484 0.26489214798342997,0.5543447398629339
0.940886475188582 0.06130113416815042,0.4133950526510153 0.9840587245631555,0.24842539575824493
0.940886475188582 0.06130113416815042,0.9930953096064292 0.1341128079574293,0.9366466171729301
0.940886475188582 0.06130113416815042,0.4948355239092872 0.17871308479155834,0.6738504811544578
0.940886475188582 0.06130113416815042,0.040645238937876305 0.19096380128667723,0.3568644424810238
0.940886475188582 0.06130113416815042,0.5526983741776873 0.15927949411342845,0.7169012886076562
0.940886475188582 0.06130113416815042,0.09896663259025684 0.7200276515948334,0.2441066060211022
0.940886475188582 0.06130113416815042,0.4940831233661934 0.038758950972350936,0.6836604788973134
0.940886475188582 0.06130113416815042,0.15304836997394833 0.38297118043930234,0.39826895597107953
0.940886475188582 0.06130113416815042,0.5799664837108909 0.37462210358275116,0.6620404831025158
0.940886475188582 0.06130113416815042,0.6762500445318923 0.9307656029891953,0.357348888208783
0.940886475188582 0.06130113416815042,0.6584537461754606 0.720010821881871,0.4932127176488608
0.940886475188582 0.06130113416815042,0.22533693853909442 0.3285550253520966,0.45989085281201875
0.6089174045797852 0.2548569138123691,0.28321937977099865 0.14999439396946124,0.7580543951296603
0.6089174045797852 0.2548569138123691,0.7038716867861071 0.7264240119000624,0.6598589677000392
0.6089174045797852 0.2548569138123691,0.9827624067362505 0.7304681659964104,0.5722347905442524
0.6089174045797852 0.2548569138123691,0.6490783489925313 0.8242591649645022,0.5963715662436301
0.6089174045797852 0.2548569138123691,0.0037377872380011112 0.8665432505386659,0.3915583249876844
0.6089174045797852 0.2548569138123691,0.8915636510247362 0.1655781963129701,0.7904056417412941
0.6089174045797852 0.2548569138123691,0.9226944964837334 0.7470972976794128,0.5872309005549996
0.6089174045797852 0.2548569138123691,0.18284785465713116 0.08155458565797535,0.6747547399922437
0.6089174045797852 0.2548569138123691,0.5059522475837231 0.18072917599992044,0.9102872777460889
0.6089174045797852 0.2548569138123691,0.59999233928682 0.6331059632431612,0.732463086485452
0.6089174045797852 0.2548569138123691,0.5110395867796212 0.3191238624219236,0.9172041429149222
0.6089174045797852 0.2548569138123691,0.8556876341866331 0.6871302077837074,0.648037113532515
0.6089174045797852 0.2548569138123691,0.1394045632826848 0.17599419165521457,0.6633535704266919
0.6089174045797852 0.2548569138123691,0.11392730836258502 0.8019389329590915,0.47831334547126486
0.6089174045797852 0.2548569138123691,0.5647934520901663 0.592379864514846,0.7593044813107098
0.6089174045797852 0.2548569138123691,0.7854190294162549 0.3739451905486011,0.84944296558128
0.6089174045797852 0.2548569138123691,0.564258114685233 0.07572688885825751,0.8694587842596325
0.6089174045797852 0.2548569138123691,0.377957064769722 0.3072512832671581,0.8325367973019973
0.6089174045797852 0.2548569138123691,0.6584537461754606 0.720010821881871,0.6692266581698171
0.6089174045797852 0.2548569138123691,0.22533693853909442 0.3285550253520966,0.7238067835984059
0.2670480116191133 0.9591450176948838,0.9827624067362505 0.7304681659964104,0.4687090261068728
0.2670480116191133 0.9591450176948838,0.39990450333646255 0.6979315621589254,0.7927763083712697
0.2670480116191133 0.9591450176948838,0.5872393346633806 0.02019252471991617,0.29851790207563217
0.2670480116191133 0.9591450176948838,0.308954519175649 0.17302490553241545,0.4433398765306079
